fiscal_date,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,symbol
31/12/2020,3000.0,0.0,3000.0,-1296000.0,,-1599000.0,-0.082692,-0.082692,19336900.0,19336900.0,-1287000.0,-1599000.0,,0.0,141000.0,145000.0,368000.0,6000.0,314000.0,LHYFF
31/12/2022,21310933000.0,7360333000.0,13950600000.0,6760852000.0,,4948106000.0,5.5,5.5,894135289.0,894135289.0,7184925000.0,6663109000.0,-6058000.0,0.0,,8080385000.0,10090000.0,349433000.0,33640000.0,CFEIY
31/12/2021,22776265000.0,6768676000.0,16007589000.0,9479603000.0,,6914896000.0,7.7,7.5,892311842.0,892311842.0,10064491000.0,9672329000.0,-43852000.0,0.0,,7937287000.0,7997000.0,355653000.0,29152000.0,CFEIY
31/12/2020,18592465000.0,5112187000.0,13480278000.0,8053889000.0,,7436632000.0,8.3,8.2,893334000.0,893334000.0,8658396000.0,9900489000.0,241000.0,0.0,,6424644000.0,12354000.0,337611000.0,50160000.0,CFEIY
31/12/2022,60073000000.0,35906000000.0,24167000000.0,9727000000.0,,8269000000.0,3.0,2.99,2548200000.0,2548200000.0,12186000000.0,8269000000.0,-627000000.0,0.0,908000000.0,7821000000.0,5755000000.0,281000000.0,789000000.0,UNLYF
31/12/2021,52444000000.0,30259000000.0,22185000000.0,9626000000.0,,6621000000.0,2.33,2.32,2599900000.0,2599900000.0,11828000000.0,6621000000.0,-572000000.0,0.0,847000000.0,6873000000.0,4829000000.0,157000000.0,508000000.0,UNLYF
31/12/2020,50724000000.0,28684000000.0,22040000000.0,9358000000.0,,6073000000.0,2.13,2.12,2620300000.0,2620300000.0,11786000000.0,6073000000.0,-492000000.0,0.0,800000000.0,7091000000.0,4782000000.0,232000000.0,703000000.0,UNLYF
30/11/2022,0.0,165538.0,-165538.0,-2836326.0,1265322.0,-1571004.0,-0.003916,-0.003916,401209043.0,401209043.0,-1405466.0,-1571004.0,,,,2670788.0,,,0.0,SHCMF
30/11/2021,0.0,60632.0,-60632.0,-2012136.0,-16831.0,-2074584.0,-0.01,-0.01,314419475.0,314419475.0,-1951504.0,-2074584.0,,,,1951504.0,,,45617.0,SHCMF
30/11/2020,0.0,85372.0,-85372.0,-1098236.0,-56455.0,-1549525.0,-0.01,-0.01,232617501.0,232617501.0,-1113144.0,-1549525.0,,,,1012864.0,,,294554.0,SHCMF
30/06/2023,0.0,4006.0,-4006.0,-1074700.0,-4196.0,-12898055.0,-0.16,-0.16,79400122.0,79400122.0,-1070694.0,-12898055.0,,,,634505.0,436189.0,,11819159.0,MACQF
30/06/2022,0.0,3785.0,-3785.0,-887748.0,33872.0,-12085392.0,-0.15,-0.15,79400122.0,79400122.0,-883963.0,-12085392.0,,,,572596.0,311367.0,,11231516.0,MACQF
30/06/2021,0.0,3836.0,-3836.0,-714900.0,10203.0,-11553104.0,-0.15,-0.15,79400122.0,79400122.0,-711064.0,-11553104.0,,,,548454.0,162610.0,,10848407.0,MACQF
30/06/2020,0.0,4701.0,-4701.0,-752703.0,179.0,-11313550.0,-0.14,-0.14,79400122.0,79400122.0,-727170.0,-11313550.0,,,,527630.0,220372.0,,10561026.0,MACQF
31/03/2023,588159000000.0,408461000000.0,179697000000.0,56307000000.0,,33264000000.0,149.71,149.34,220993000.0,220993000.0,69864000000.0,49075000000.0,-180000000.0,0.0,,,,142000000.0,613000000.0,SNWAF
31/03/2022,468956000000.0,330646000000.0,138309000000.0,35487000000.0,,23026000000.0,103.4,103.13,220922000.0,220922000.0,48475000000.0,33703000000.0,-183000000.0,0.0,,,,159000000.0,450000000.0,SNWAF
31/03/2021,427061000000.0,299838000000.0,127223000000.0,33077000000.0,,21197000000.0,96.21,95.97,220881000.0,220881000.0,44226000000.0,31509000000.0,54000000.0,0.0,,,,227000000.0,514000000.0,SNWAF
31/03/2020,440161000000.0,310925000000.0,129235000000.0,34218000000.0,,21689000000.0,97.14,96.89,222852000.0,222852000.0,45778000000.0,32306000000.0,-41000000.0,0.0,,,,506000000.0,751000000.0,SNWAF
31/03/2023,25000.0,40385.0,-15385.0,-1113871.0,,-1118799.0,-0.11,-0.11,10293125.0,10293125.0,-1081401.0,-1118799.0,,,,1098486.0,,,4928.0,BCRD
31/03/2022,72200.0,54778.0,17422.0,-528263.0,,-530827.0,-0.05,-0.05,9935412.0,9935412.0,-485876.0,-530827.0,,,,545685.0,,,2563.0,BCRD
31/03/2021,0.0,0.0,0.0,-272295.0,,-275892.0,-0.06,-0.06,4615160.0,4615160.0,-233459.0,-275892.0,,,,272295.0,,,3597.0,BCRD
31/03/2020,0.0,,,-95533.0,,-95774.0,-5.47,-5.47,17509.0,17509.0,-88032.0,-95774.0,,,,95533.0,,,241.0,BCRD
31/12/2023,90398000.0,4201000.0,86197000.0,33483000.0,4747000.0,14565000.0,,,,,71291000.0,14565000.0,0.0,46000.0,,13782000.0,1771000.0,,23665000.0,LANDM
31/12/2022,89236000.0,2819000.0,86417000.0,34774000.0,-4320000.0,4716000.0,,,,,69726000.0,4716000.0,-8000.0,25000.0,,13052000.0,3225000.0,,25738000.0,LANDM
31/12/2021,75318000.0,2536000.0,72782000.0,31704000.0,-3307000.0,3514000.0,,,,,58171000.0,3514000.0,-19000.0,23000.0,,9994000.0,3901000.0,,24883000.0,LANDM
31/12/2020,57031000.0,1848000.0,55183000.0,27651000.0,-2075000.0,4955000.0,,,,,44388000.0,4955000.0,-29000.0,44000.0,,7839000.0,3038000.0,,20621000.0,LANDM
31/12/2022,245006000.0,53884000.0,191122000.0,-109841000.0,,-108350000.0,-1.09,-1.09,85116424.0,85116424.0,-101963000.0,-108350000.0,15722000.0,0.0,59468000.0,241495000.0,,,,WKME
31/12/2021,193303000.0,46657000.0,146646000.0,-77790000.0,,-80293000.0,-1.85,-1.85,51763032.0,51763032.0,-73017000.0,-80293000.0,-15520000.0,0.0,48160000.0,176276000.0,,,,WKME
31/12/2020,148306000.0,39158000.0,109148000.0,-43161000.0,,-45025000.0,-0.739339,-0.739339,72727164.0,72727164.0,-38451000.0,-45025000.0,-4176000.0,4569000.0,31560000.0,120749000.0,,,,WKME
31/12/2020,429335.0,237986.0,191349.0,-218566.0,3460.0,-271401.0,-0.01,-0.01,27718084.0,27718084.0,-206184.0,-271401.0,,,,409915.0,,,56295.0,CHGI
31/12/2023,340503000.0,241918000.0,98585000.0,62283000.0,19366000.0,35923000.0,,,,,255941000.0,35923000.0,-5540000.0,230000.0,,36334000.0,,,46389000.0,LXP.PR.C
31/12/2022,321245000.0,235437000.0,85808000.0,47001000.0,99755000.0,116243000.0,,,,,235335000.0,116243000.0,-2460000.0,186000.0,,38714000.0,,,45417000.0,LXP.PR.C
31/12/2021,343997000.0,224028000.0,119969000.0,84511000.0,348771000.0,385091000.0,,,,,269124000.0,385091000.0,-2443000.0,510000.0,,35458000.0,,,46708000.0,LXP.PR.C
31/12/2020,330448000.0,203506000.0,126942000.0,96571000.0,146774000.0,186391000.0,,,,,265337000.0,186391000.0,-3089000.0,224000.0,,30371000.0,,,55201000.0,LXP.PR.C
31/12/2023,368168000.0,107127000.0,261041000.0,-16745000.0,-12522000.0,-23083000.0,-0.11,-0.11,199691873.0,199691873.0,-6816000.0,-23083000.0,1456000.0,,123925000.0,153861000.0,,,,CWAN
31/12/2022,303426000.0,87784000.0,215642000.0,5117000.0,-11589000.0,-6695000.0,-0.04,-0.04,185560683.0,185560683.0,10256000.0,-6695000.0,-1272000.0,,94120000.0,116405000.0,,,,CWAN
31/12/2021,252022000.0,67864000.0,184158000.0,28461000.0,-10386000.0,-8094000.0,-0.05,-0.05,177680507.0,177680507.0,42257000.0,-8094000.0,-119000.0,,72690000.0,83007000.0,,,25682000.0,CWAN
31/12/2020,203222000.0,53263000.0,149959000.0,-20418000.0,-56000.0,-44230000.0,0.0,0.0,172949844.0,172949844.0,-18147000.0,-44230000.0,0.0,,55262000.0,66117000.0,48998000.0,,22910000.0,CWAN
31/12/2022,2497000.0,,,,,-1128000.0,-0.08,-0.08,13518000.0,13518000.0,,-1128000.0,,,,2046000.0,15000.0,,,EQS
31/12/2021,6076000.0,,,,,2588000.0,0.19,0.19,13518000.0,13518000.0,,2588000.0,,,,1793000.0,25000.0,,,EQS
31/12/2020,-7136000.0,,,,,-12292000.0,-0.91,-0.91,13518000.0,13518000.0,,-12292000.0,,,,1979000.0,22000.0,,,EQS
31/12/2022,554552000000.0,315806000000.0,238746000000.0,113940000000.0,,188709000000.0,19.757,19.341,9528000000.0,9528000000.0,149131000000.0,188709000000.0,-466000000.0,0.0,,135925000000.0,,8592000000.0,9985000000.0,TCEHY
31/12/2021,560118000000.0,314174000000.0,245944000000.0,124391000000.0,,227810000000.0,23.597,23.164,9528000000.0,9528000000.0,166247000000.0,227810000000.0,-2988000000.0,0.0,,130441000000.0,,6650000000.0,7918000000.0,TCEHY
31/12/2020,482064000000.0,260532000000.0,221532000000.0,128071000000.0,,160125000000.0,16.844,16.523,9490000000.0,9490000000.0,184188000000.0,160125000000.0,-278000000.0,0.0,,101383000000.0,,6957000000.0,7449000000.0,TCEHY
30/09/2023,69460000.0,,,,,18576000.0,1.91,1.91,9725204.0,9725204.0,,18576000.0,,,,28347000.0,,,,ESSA
30/09/2022,68281000.0,,,,,20070000.0,2.06,2.06,9761437.0,9761437.0,,20070000.0,,,,27573000.0,,,,ESSA
30/09/2021,64387000.0,,,,,16424000.0,1.65,1.65,9945528.0,9945528.0,,16424000.0,,,,27623000.0,,,,ESSA
30/09/2020,61462000.0,,,,,14416000.0,1.39,1.39,10347483.0,10347483.0,,14416000.0,,,,25139000.0,,,,ESSA
31/12/2021,26707000.0,6521000.0,20186000.0,-85000.0,-5956000.0,-41227000.0,0.075206,0.075206,25995172.0,25995172.0,4482000.0,-16167000.0,6465000.0,,,19429000.0,,42000.0,10295000.0,SRAX
31/12/2020,6479000.0,1789000.0,4690000.0,-7032000.0,9139000.0,-14705000.0,-0.910764,-0.910764,16145778.0,16145778.0,-6260000.0,-10064000.0,0.0,,,10950000.0,,0.0,12150000.0,SRAX
31/12/2022,9739000.0,,,,,3163000.0,,,,,,3163000.0,,6000.0,,3842000.0,,,,LOGN
31/12/2021,10238000.0,,,,,3207000.0,5.26,5.26,608940.0,608940.0,,3207000.0,,5000.0,,3981000.0,,,,LOGN
31/12/2020,11220000.0,,,,,3915000.0,6.4,6.4,609359.0,609359.0,,3915000.0,,16000.0,,4522000.0,,,,LOGN
31/12/2023,,,,,,,-0.42,-0.42,42643000.0,42643000.0,,,,,,,,,,AXTI
31/12/2022,141118000.0,88997000.0,52121000.0,14264000.0,7734000.0,18742000.0,0.37,0.37,42104000.0,42104000.0,28544000.0,18742000.0,-2931000.0,,13913000.0,25654000.0,-1710000.0,,1071000.0,AXTI
31/12/2021,137393000.0,89979000.0,47414000.0,14022000.0,3793000.0,16509000.0,0.35,0.34,41367000.0,41367000.0,25327000.0,16509000.0,-1934000.0,,10328000.0,24189000.0,-1125000.0,,213000.0,AXTI
31/12/2020,95361000.0,65086000.0,30275000.0,7740000.0,-489000.0,5041000.0,0.08,0.07,40152000.0,40152000.0,11995000.0,5041000.0,-1803000.0,,7135000.0,19200000.0,-3800000.0,,179000.0,AXTI
31/12/2023,126842000.0,50309000.0,76533000.0,-55459000.0,35084000.0,-25777000.0,,,,,2073000.0,-25777000.0,,,,85195000.0,-12296000.0,164000.0,1999000.0,CIFRW
31/12/2022,3037000.0,748000.0,2289000.0,-72467000.0,35176000.0,-39053000.0,,,,,-104074000.0,-39053000.0,,,,70836000.0,-458000.0,215000.0,137000.0,CIFRW
30/06/2023,,,,-16542517.0,1912153.0,-14277495.0,-0.0984,-0.0984,145092417.0,145092417.0,-16262552.0,,,,12394235.0,3232243.0,636074.0,352869.0,,CYYNF
30/06/2022,,,,-13838044.0,8328123.0,-5445172.0,-0.038,-0.038,143276594.0,143276594.0,-13558079.0,,,,8824894.0,4060196.0,672989.0,64749.0,,CYYNF
30/06/2021,,,,-9080383.0,1298401.0,-7689683.0,-0.059,-0.059,130427077.0,130427077.0,-8800418.0,,,,3778030.0,4493877.0,528511.0,92299.0,,CYYNF
30/06/2020,,,,-10512452.0,6731002.0,-3639100.0,-0.034696,-0.034696,104822216.0,104822216.0,-10231720.0,,,,,2939630.0,7292090.0,142350.0,,CYYNF
31/12/2022,5941830.0,2153304.0,3788526.0,-1377472.0,54302.0,-1320786.0,-0.03,-0.03,40167566.0,40167566.0,-1284654.0,-1320786.0,,,1729655.0,3354905.0,,11380.0,8996.0,ROWKF
31/12/2021,5553379.0,2067602.0,3485777.0,-515513.0,-63623.0,-608960.0,-0.02,-0.02,37829136.0,37829136.0,-417243.0,-608960.0,,,1019934.0,2884787.0,,1701.0,31525.0,ROWKF
31/12/2020,5132109.0,1674469.0,3457640.0,264685.0,-93638.0,123582.0,0.003376,0.003357,36610507.0,36610507.0,361877.0,123582.0,,,814867.0,2284180.0,,3284.0,50749.0,ROWKF
31/03/2023,628105000000.0,338931000000.0,289174000000.0,54908000000.0,,43284000000.0,125.46,124.77,358234000.0,358234000.0,92035000000.0,57058000000.0,1660000000.0,0.0,,231228000000.0,6247000000.0,5529000000.0,5921000000.0,NINOF
31/03/2022,539612000000.0,303541000000.0,236070000000.0,49933000000.0,,42253000000.0,116.23,115.58,367209000.0,367209000.0,85596000000.0,57096000000.0,426000000.0,0.0,,189465000000.0,1994000000.0,9592000000.0,3643000000.0,NINOF
31/03/2021,451223000000.0,295318000000.0,155906000000.0,-56240000000.0,,-34509000000.0,-93.96,-93.96,367144000.0,367144000.0,-15077000000.0,-45342000000.0,13000000.0,0.0,,181339000000.0,34170000000.0,11167000000.0,2238000000.0,NINOF
31/03/2020,591012000000.0,368978000000.0,222034000000.0,6751000000.0,,7842000000.0,19.93,19.85,386016000.0,386016000.0,47877000000.0,11864000000.0,-149000000.0,0.0,,205698000000.0,16032000000.0,5204000000.0,1908000000.0,NINOF
31/12/2022,1039286000.0,915693000.0,123593000.0,-62598000.0,,-88139000.0,-0.018,-0.018,4428360975.0,4428360975.0,33480000.0,-87981000.0,8117000.0,0.0,,188804000.0,,15377000.0,2859000.0,HENGF
31/12/2021,877994000.0,740079000.0,137915000.0,-30552000.0,,20210000.0,0.006,0.006,4488419156.0,4488419156.0,94858000.0,18701000.0,6072000.0,0.0,,170770000.0,,14982000.0,2647000.0,HENGF
31/12/2020,1219856000.0,1368079000.0,-148223000.0,-432968000.0,,-386524000.0,-0.082,-0.082,4662666959.0,4662666959.0,-259460000.0,-354200000.0,3448000.0,0.0,,291854000.0,,23604000.0,7106000.0,HENGF
31/12/2023,12588000000.0,8657000000.0,3931000000.0,890000000.0,217000000.0,648000000.0,,,,,2353000000.0,648000000.0,-67000000.0,,1076000000.0,1843000000.0,,38000000.0,329000000.0,GLW
31/12/2022,14189000000.0,9683000000.0,4506000000.0,1438000000.0,636000000.0,1386000000.0,1.56,1.54,843000000.0,843000000.0,3190000000.0,1386000000.0,-70000000.0,,1047000000.0,1898000000.0,,15000000.0,292000000.0,GLW
31/12/2021,14082000000.0,9019000000.0,5063000000.0,2112000000.0,603000000.0,1935000000.0,1.3,1.28,828000000.0,828000000.0,3853000000.0,1935000000.0,-29000000.0,803000000.0,995000000.0,1827000000.0,,11000000.0,300000000.0,GLW
31/12/2020,11303000000.0,7772000000.0,3531000000.0,509000000.0,375000000.0,512000000.0,0.54,0.54,761000000.0,761000000.0,1959000000.0,512000000.0,,,1154000000.0,1747000000.0,,15000000.0,276000000.0,GLW
31/12/2021,2646900000.0,1629700000.0,1017200000.0,70600000.0,2000000.0,-26800000.0,-0.3,-0.3,91800000.0,91800000.0,294800000.0,-26800000.0,-1000000.0,,,946600000.0,,,71900000.0,PTWO
31/12/2020,2675500000.0,1622400000.0,1053100000.0,155500000.0,-129600000.0,-55900000.0,-0.63,-0.63,91500000.0,91500000.0,383000000.0,-55900000.0,-1400000.0,0.0,,897600000.0,,,81900000.0,PTWO
31/12/2019,3308900000.0,2134400000.0,1174500000.0,119400000.0,-363900000.0,-346000000.0,-3.81,-3.81,91000000.0,91000000.0,382700000.0,-346000000.0,-800000.0,0.0,,1055100000.0,,,118300000.0,PTWO
31/12/2018,3485900000.0,2109900000.0,1376000000.0,197600000.0,-367000000.0,-245600000.0,-2.91,-2.91,87100000.0,87100000.0,445800000.0,-245600000.0,900000.0,-16900000.0,,1178400000.0,,600000.0,106600000.0,PTWO
31/08/2021,3423410000.0,2093743000.0,1329667000.0,-4862451000.0,-32609000.0,-5025494000.0,,,,,-4715660000.0,-5025494000.0,37927000.0,,,6192118000.0,,9443000.0,98302000.0,ONE
31/08/2020,3438881000.0,2169739000.0,1269142000.0,-362677000.0,-359566000.0,-768642000.0,-112.491105,-112.491105,6442945.0,6442945.0,-436816000.0,-768642000.0,38813000.0,0.0,,1631819000.0,,37393000.0,103600000.0,ONE
31/08/2019,3993873000.0,2072067000.0,1921806000.0,228539000.0,66960000.0,166203000.0,32.063124,32.063124,6427103.0,6427103.0,552726000.0,166203000.0,79165000.0,0.0,,1693267000.0,,81207000.0,60637000.0,ONE
31/08/2018,2862692000.0,1413090000.0,1449602000.0,229417000.0,83724000.0,214456000.0,37.736411,37.736411,6517207.0,6517207.0,457447000.0,214456000.0,31480000.0,962905000.0,,1220185000.0,,23824000.0,18660000.0,ONE
31/01/2023,5052741000.0,2854535000.0,2198206000.0,1146102000.0,45399000.0,801863000.0,2.77,2.76,289412000.0,289412000.0,1520544000.0,801863000.0,,,,720312000.0,,,112645000.0,DLMAF
31/01/2022,4330761000.0,2428536000.0,1902225000.0,951433000.0,33184000.0,663169000.0,2.19,2.18,302963000.0,302963000.0,1280261000.0,663169000.0,,,,652832000.0,,,88900000.0,DLMAF
31/01/2021,4026259000.0,2261248000.0,1765011000.0,841346000.0,19654000.0,564348000.0,1.82,1.81,310738000.0,310738000.0,1127960000.0,564348000.0,,,,654032000.0,,,92973000.0,DLMAF
31/12/2022,0.0,,,-20381000.0,,-23369000.0,-0.105366,-0.105366,224645292.0,224645292.0,-20539000.0,-23369000.0,,0.0,,117000.0,7676000.0,49000.0,3728000.0,ENMPF
31/12/2021,0.0,,,-19578000.0,,-30995000.0,-0.15326,-0.15326,202589298.0,202589298.0,-18900000.0,-30963000.0,,0.0,,167000.0,7124000.0,1000.0,3199000.0,ENMPF
31/12/2020,492000.0,,,-12061000.0,,-38794000.0,-0.862089,-0.862089,45608226.0,45608226.0,-35496000.0,-38794000.0,,0.0,,65000.0,7021000.0,27000.0,3186000.0,ENMPF
30/11/2023,21593000000.0,16687000000.0,4906000000.0,1956000000.0,,-75000000.0,-0.06,-0.06,1262000000.0,1262000000.0,4485000000.0,-74000000.0,,0.0,,2950000000.0,,233000000.0,2066000000.0,CUK
30/11/2022,12169000000.0,14032000000.0,-1863000000.0,-4378000000.0,,-6094000000.0,-5.16,-5.16,1180000000.0,1180000000.0,-2195000000.0,-6093000000.0,,0.0,,2515000000.0,,74000000.0,1609000000.0,CUK
30/11/2021,1908000000.0,6887000000.0,-4979000000.0,-6864000000.0,,-9501000000.0,-8.46,-8.46,1123000000.0,1123000000.0,-5018000000.0,-9501000000.0,,0.0,,1885000000.0,,12000000.0,1601000000.0,CUK
30/11/2020,5594000000.0,10486000000.0,-4892000000.0,-6770000000.0,,-10236000000.0,-13.2,-13.2,775000000.0,775000000.0,-6658000000.0,-10236000000.0,,0.0,,1878000000.0,,18000000.0,895000000.0,CUK
30/06/2023,108406.0,,,-150025794.0,11813023.0,-142521085.0,-2.428318,-2.428318,58694643.0,58694643.0,-146697071.0,-142521085.0,,,122128314.0,19270494.0,8294163.0,3227496.0,13462160.0,OPT
30/06/2022,90683.0,,,-96537963.0,-2814162.0,-92817371.0,-1.990919,-1.990919,46617615.0,46617615.0,-96224113.0,-92817371.0,,,78654217.0,16304959.0,1418204.0,235468.0,0.0,OPT
30/06/2021,68613.0,,,-39641948.0,-11013395.0,-45344496.0,-1.067102,-1.067102,42490059.0,42490059.0,-39163279.0,-45344496.0,,,25891851.0,11878179.0,1815097.0,372001.0,0.0,OPT
31/12/2022,23902000000.0,17353000000.0,6549000000.0,3712000000.0,,2782000000.0,5.45,5.45,509451254.0,509451254.0,4738000000.0,3639000000.0,-5000000.0,0.0,,453000000.0,136000000.0,111000000.0,231000000.0,YARIY
31/12/2021,16617000000.0,12135000000.0,4482000000.0,1744000000.0,,384000000.0,0.875,0.875,513579488.0,513579488.0,2576000000.0,739000000.0,65000000.0,0.0,,414000000.0,70000000.0,64000000.0,143000000.0,YARIY
31/12/2020,11591000000.0,8020000000.0,3571000000.0,1086000000.0,,690000000.0,1.29,1.29,535971720.0,535971720.0,1822000000.0,850000000.0,0.0,0.0,,348000000.0,82000000.0,61000000.0,140000000.0,YARIY
31/12/2022,25.0,0.0,25.0,-517478.0,-8345705.0,-7645377.0,-0.08,-0.08,97893741.0,97893741.0,-502714.0,-7645377.0,,,,418509.0,84230.0,,66273.0,EROSF
31/12/2021,5960.0,0.0,5960.0,-520359.0,1295298.0,1084682.0,0.01,0.01,97893741.0,97893741.0,-506188.0,1084682.0,,,,345971.0,166177.0,,0.0,EROSF
31/12/2020,0.0,16775.0,-16775.0,-528153.0,12670952.0,11178843.0,0.17,0.17,67545514.0,67545514.0,-13185662.0,11178843.0,,,,290708.0,207227.0,0.0,,EROSF
31/12/2023,696271000.0,,,,,201818000.0,,,,,,201818000.0,,,,266949000.0,,,,AUBAP
31/12/2022,696210000.0,,,,,234510000.0,,,,,,234510000.0,,,,248403000.0,,,,AUBAP
31/12/2021,670062000.0,,,,,263917000.0,,,,,,263917000.0,,,,234286000.0,,,,AUBAP
31/12/2020,686784000.0,,,,,158228000.0,,,,,,158228000.0,,,,226519000.0,,,,AUBAP
31/12/2023,2458779000.0,379920000.0,2078859000.0,-1207736000.0,307891000.0,-881708000.0,-8.45,-8.45,104387273.0,104387273.0,-1120061000.0,-881708000.0,,,1778594000.0,1504501000.0,,,,BGNE
31/12/2022,1415921000.0,286475000.0,1129446000.0,-1789665000.0,-223852000.0,-2003815000.0,-19.37,-19.37,103133044.0,103133044.0,-1723387000.0,-2003815000.0,0.0,,1640508000.0,1277852000.0,,,,BGNE
31/12/2021,1176283000.0,164906000.0,1011377000.0,-1438735000.0,15904000.0,-1457816000.0,-15.21,-15.21,92785388.0,92785388.0,-1392278000.0,-1457816000.0,0.0,,1459239000.0,990123000.0,,,,BGNE
31/12/2020,308874000.0,70657000.0,238217000.0,-1657682000.0,37490000.0,-1628591000.0,-19.11,-19.11,83471676.0,83471676.0,-1625893000.0,-1628591000.0,3617000.0,,1294877000.0,600176000.0,,1998000.0,,BGNE
31/12/2022,0.0,2298.0,-2298.0,-1786410.0,423165.0,-1361847.0,-0.02,-0.02,85177472.0,85177472.0,-2207277.0,-1361847.0,,,,812596.0,971516.0,1398.0,,PGXPF
31/12/2021,0.0,3078.0,-3078.0,-3096244.0,366604.0,-2725945.0,-0.04,-0.04,72858655.0,72858655.0,-3303328.0,-2725945.0,,,,1061509.0,2031657.0,3695.0,,PGXPF
31/12/2020,0.0,4184.0,-4184.0,-2226897.0,419864.0,-1806508.0,-0.04,-0.04,50157069.0,50157069.0,-2518091.0,-1806508.0,,,,1104960.0,1117753.0,525.0,,PGXPF
31/12/2022,29913000.0,7219000.0,22694000.0,-10429000.0,,-10433000.0,-0.91,-0.91,11477000.0,11477000.0,-7762000.0,-10433000.0,,,6085000.0,27038000.0,,,4000.0,AEYE
31/12/2021,24503000.0,6121000.0,18382000.0,-15513000.0,1316000.0,-14209000.0,-1.29,-1.29,11040000.0,11040000.0,-13926000.0,-14209000.0,,,5304000.0,28591000.0,,,12000.0,AEYE
31/12/2020,20475000.0,5961000.0,14514000.0,-7133000.0,120000.0,-7158000.0,-0.77,-0.77,9313000.0,9313000.0,-5960000.0,-7158000.0,,,1230000.0,20417000.0,,,145000.0,AEYE
31/12/2022,1375760.0,138929.0,1236831.0,-15611614.0,160726.0,-15450888.0,,,,,-15752859.0,-15450888.0,,,8999543.0,6792767.0,1036654.0,,,CYTHW
31/12/2021,1585756.0,156080.0,1429676.0,-14268133.0,-18522.0,-14286655.0,,,,,-14232784.0,-14286655.0,,,9153780.0,5454557.0,1072645.0,,,CYTHW
31/12/2020,903376.0,66398.0,836978.0,-8960133.0,18530.0,-8941603.0,,,,,-8965900.0,-8941603.0,,,6096445.0,3173241.0,514662.0,,,CYTHW
31/12/2022,33646033.0,29830710.0,3815323.0,-1177198.0,4774494.0,2867629.0,2.97,2.97,966132.0,966132.0,-4635722.0,2867629.0,,,,4992521.0,,55333.0,,CVR
31/12/2021,33974558.0,27509466.0,6465092.0,1358915.0,35760.0,1113472.0,1.15,1.15,966132.0,966132.0,2677469.0,1113472.0,,,,5106177.0,,19797.0,,CVR
31/12/2020,27590653.0,22675451.0,4915202.0,-83014.0,53508.0,50450.0,0.05,0.05,966132.0,966132.0,1264291.0,50450.0,,,,4998216.0,,94956.0,,CVR
31/12/2022,1264280000.0,473135000.0,791145000.0,126496000.0,4538000.0,-54573000.0,-0.65,-0.65,83651000.0,83651000.0,414442000.0,-105687000.0,,,,665669000.0,-1020000.0,,260465000.0,VSTA
31/12/2021,947419000.0,396829000.0,550590000.0,-38574000.0,-6007000.0,-118754000.0,-1.43,-1.43,83044755.0,83044755.0,169077000.0,-155843000.0,,,,594718000.0,-5554000.0,,107757000.0,VSTA
31/12/2020,997628000.0,378003000.0,619625000.0,52387000.0,-8108000.0,-45649000.0,-0.549321,-0.549321,83011585.0,83011585.0,209650000.0,-71053000.0,,,,571521000.0,-4283000.0,16907000.0,98507000.0,VSTA
31/03/2023,820209000000.0,402839000000.0,417369000000.0,117333000000.0,,89325000000.0,119.0,118.95,750614507.0,750614507.0,190391000000.0,116137000000.0,,0.0,,299861000000.0,10134000000.0,2649000000.0,4016000000.0,TRUMF
31/03/2022,703303000000.0,333962000000.0,369341000000.0,115960000000.0,,88813000000.0,117.45,117.38,756209050.0,756209050.0,176344000000.0,114501000000.0,0.0,0.0,,250891000000.0,4990000000.0,1062000000.0,2961000000.0,TRUMF
31/03/2021,613842000000.0,287219000000.0,326623000000.0,98386000000.0,,77200000000.0,102.33,102.11,755097852.0,755097852.0,153329000000.0,97060000000.0,67000000.0,0.0,,228566000000.0,3485000000.0,1727000000.0,2337000000.0,TRUMF
31/03/2020,628897000000.0,284964000000.0,343932000000.0,110611000000.0,,85037000000.0,113.96,112.61,747734898.0,747734898.0,164195000000.0,106466000000.0,173000000.0,0.0,,235144000000.0,2914000000.0,1671000000.0,5371000000.0,TRUMF
31/03/2023,252338000000.0,198178000000.0,54160000000.0,10230000000.0,,27966000000.0,161.72,161.72,168349000.0,168349000.0,60954000000.0,32858000000.0,-1036000000.0,0.0,,,,249000000.0,2420000000.0,KELRF
